tweet_id,source,Tweet_text,Rating_recieved,Total_Rating,text_dog_name,stage,dog_stage,Date,Time,img_num,dog_breed_prediction,prediction_confidence,favorite_count,retweet_count
-44617728,iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him ,12.0,10,Phil,,,2017-03-01, 17:22:13,,,,12366.0,2199.0
-673771519,iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 ,12.0,10,Gus,doggo,,2017-03-01, 01:42:39,,,,18782.0,4440.0
584466433,iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution ,11.0,10,Kyro,,,2017-02-28, 20:41:37,,,,12245.0,2125.0
-338272254,iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 ",12.0,10,Koda,pupper,,2017-02-28, 01:00:19,,,,14346.0,2868.0
-1202302975,iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy ,13.0,10,Seamus,,,2017-02-27, 17:01:56,1.0,borzoi,0.564688,20678.0,4135.0
248918016,iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract ,13.0,10,Cooper,,,2017-02-26, 23:52:43,4.0,samoyed,0.963558,18487.0,4086.0
-1504243711,iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 ,11.0,10,Stephan,,,2017-02-25, 19:37:50,1.0,staffordshire bullterrier,0.6106550000000001,17267.0,3455.0
-1114222591,iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly ,12.0,10,incredibly,,,2017-02-25, 01:18:40,1.0,rottweiler,0.341276,15991.0,2858.0
-1248432126,iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir ",12.0,10,Major,,,2017-02-24, 23:04:14,,,,7486.0,1615.0
538312704,iPhone,@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a val,960.0,00,Duke,,,2017-02-24, 21:54:03,,,,2047.0,68.0
-1445576704,iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet ,12.0,10,Zeke,,,2017-02-24, 17:01:22,2.0,border collie,0.663138,25413.0,5525.0
-791203838,iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 ,0.0,10,Sansa,,,2017-02-24, 15:40:31,,,,21722.0,2876.0
-1298710523,iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 ,12.0,10,Shooter,,,2017-02-24, 01:03:08,,,,10466.0,1556.0
89608192,iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love ,13.0,10,Django,,,2017-02-23, 15:25:23,1.0,border terrier,0.156276,20847.0,5306.0
492179458,iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 ,13.0,10,Bo,doggo,,2017-02-23, 01:22:14,,,,13256.0,2414.0
-1521082368,iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af ",12.0,10,Sonny,,,2017-02-22, 17:41:18,1.0,rhodesian ridgeback,0.46861899999999995,9346.0,1606.0
1138102272,iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 ,12.0,10,Winston,,,2017-02-22, 01:14:30,1.0,golden retriever,0.754799,19976.0,4548.0
-938078206,iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder ,11.0,10,Marley,,,2017-02-21, 22:26:07,,,,15388.0,3527.0
-782868480,iPhone,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 ,10.0,10,Bailey,doggo,,2017-02-21, 17:18:39,,,,9750.0,2049.0
-1885908991,iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop ,12.0,10,Winnie,,,2017-02-21, 17:04:24,,,,12692.0,2118.0
198590464,iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to ,12.0,10,Severus,,,2017-02-21, 02:17:06,1.0,kuvasz,0.49496899999999994,13072.0,2309.0
1519845377,iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af ,13.0,10,Loki,,,2017-02-20, 23:50:09,1.0,chihuahua,0.438054,17630.0,3610.0
-665440255,iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet ,13.0,10,Wallace,,,2017-02-20, 17:00:04,1.0,west highland white terrier,0.9181440000000001,20313.0,3114.0
882249728,iPhone,This is Poppy. She just arrived. 13/10 would snug passionately ,13.0,10,Milo,,,2017-02-20, 00:53:27,3.0,golden retriever,0.727039,14474.0,1961.0
-485089280,iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet ,12.0,10,Bones,pupper,,2017-02-19, 01:23:00,3.0,cardigan,0.7105229999999999,19668.0,4659.0
-1349124095,iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 ",13.0,10,Chef,doggo,,2017-02-18, 17:00:10,1.0,boxer,0.539036,12889.0,2114.0
144060416,iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 ,13.0,10,Peaches,,,2017-02-18, 01:03:09,2.0,cardigan,0.160888,16400.0,3480.0
-1789632511,iPhone,Prosperous good boy 13/10 socioeconomic af ,13.0,10,Sobe,,,2017-02-17, 20:05:43,,,,11544.0,2805.0
-2037030911,Twitter_Web_Client,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
",10.0,10,Longfellow,,,2017-02-17, 17:38:57,,,,2849.0,512.0
-669683712,iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats ,12.0,10,Jeffrey,,,2017-02-17, 17:01:29,1.0,eskimo dog,0.5250319999999999,15449.0,2677.0
-879345664,iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl ,12.0,10,Mister,,,2017-02-17, 01:13:34,1.0,pekinese,0.988916,11649.0,2125.0
1276596225,iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie ,11.0,10,Iroh,,,2017-02-16, 23:23:38,1.0,kelpie,0.50469,16701.0,3066.0
-875159552,iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere ,14.0,10,Shadow,doggo,,2017-02-16, 17:00:25,1.0,pembroke,0.134081,11044.0,2244.0
-585748479,iPhone,@docmisterio acco,11.0,15,Pancake,,,2017-02-16, 04:45:50,,,,61.0,2.0
93741057,iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN ",12.0,10,Snicku,doggo,,2017-02-16, 01:04:13,1.0,whippet,0.601712,17373.0,4493.0
-677969916,iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet ,12.0,10,Ruby,doggo,,2017-02-15, 18:54:34,1.0,pomeranian,0.153862,23326.0,5906.0
706170882,iPhone,,12.0,10,Yogi,,,2017-02-15, 18:03:45,,,,325.0,34.0
1930850306,iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved ,14.0,10,Daisy,,,2017-02-15, 17:02:36,4.0,bloodhound,0.777562,26822.0,6256.0
1930850306,iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved ,14.0,10,Daisy,,,2017-02-15, 17:02:36,4.0,bloodhound,0.777562,1048.0,307.0
5636096,iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af ,13.0,10,Brody,,,2017-02-15, 01:04:21,1.0,pembroke,0.6248020000000001,10158.0,1745.0
-896135168,iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 ",13.0,10,Bailey,,,2017-02-14, 23:43:18,1.0,eskimo dog,0.530416,6932.0,1853.0
-233439232,iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 ,13.0,10,Mack,,,2017-02-14, 17:17:22,1.0,chihuahua,0.257415,8740.0,2249.0
1062600705,iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly ,12.0,10,Nimbus,doggo,,2017-02-14, 02:02:51,1.0,old english sheepdog,0.9997149999999999,9045.0,1495.0
-2083065856,Twitter_Web_Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all ,13.0,10,Laika,pupper,,2017-02-14, 01:35:49,4.0,briard,0.9827549999999999,6362.0,1078.0
-480874494,iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time ,12.0,10,Maximus,,,2017-02-14, 01:09:44,1.0,doberman,0.36938899999999997,11458.0,2378.0
-1810472959,iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 ,12.0,10,Clark,,,2017-02-13, 22:03:49,1.0,cocker spaniel,0.26332300000000003,11584.0,1974.0
-1219084285,iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie ,12.0,10,Dobby,,,2017-02-13, 01:46:03,1.0,kuvasz,0.451516,7773.0,1434.0
601251840,iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well ,13.0,10,Fiona,,,2017-02-12, 01:04:29,1.0,labrador retriever,0.908703,64955.0,16119.0
106303488,iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn ",13.0,10,Dave,,,2017-02-10, 16:53:37,4.0,toy poodle,0.442713,9509.0,2823.0
55975936,iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway ,12.0,10,Juno,,,2017-02-10, 01:15:49,1.0,border terrier,0.394486,11938.0,1867.0
1943412736,iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo ,12.0,10,Maude,,,2017-02-09, 01:27:41,1.0,french bulldog,0.950851,30919.0,10210.0
35000320,iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 ,11.0,10,Newt,doggo,,2017-02-08, 22:00:52,1.0,labrador retriever,0.315163,10198.0,1937.0
-833220606,iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere ,13.0,10,Benji,doggo,,2017-02-08, 17:00:26,1.0,staffordshire bullterrier,0.757547,,
-1126764544,iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,12.0,10,Nida,,,2017-02-08, 01:35:19,2.0,golden retriever,0.57314,23737.0,7082.0
-1126764544,iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,12.0,10,Nida,,,2017-02-08, 01:35:19,2.0,golden retriever,0.57314,2461.0,1034.0
2027302912,iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,13.0,10,Robin,,,2017-02-07, 17:00:28,2.0,boxer,0.312221,52000.0,15808.0
139882497,iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,13.0,10,Monster,,,2017-02-07, 01:00:22,,,,24934.0,5649.0
-2146037759,iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet ,10.0,10,BeBe,,,2017-02-06, 20:55:28,,,,35581.0,10803.0
-1013518336,iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace ",14.0,10,Remus,,,2017-02-06, 17:02:17,1.0,golden retriever,0.649209,9283.0,1292.0
-862568447,iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,12.0,10,Mabel,,,2017-02-06, 01:07:28,,,,6204.0,1117.0
2069245954,iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear ,12.0,10,Misty,,,2017-02-06, 01:03:14,1.0,weimaraner,0.13303299999999998,7499.0,1242.0
-1143590910,iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly ,14.0,10,Betty,doggo,,2017-02-05, 23:15:47,1.0,bedlington terrier,0.39253499999999997,12288.0,2148.0
-476700671,iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",13.0,10,Mosby,,,2017-02-05, 22:55:23,1.0,american staffordshire terrier,0.5230859999999999,7216.0,1033.0
1511407617,iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 ,12.0,10,Duke,,,2017-02-05, 22:40:03,1.0,malamute,0.663047,12282.0,2828.0
1956016128,Twitter_Web_Client,Beebop and Doobert should start a ,12.0,10,Maggie,,,2017-02-05, 21:56:51,,,,2131.0,172.0
-2116653056,iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 ,13.0,10,Bruce,,,2017-02-05, 01:04:17,,,,11446.0,2760.0
1767256064,iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,11.0,10,Happy,,,2017-02-04, 22:45:42,1.0,american staffordshire terrier,0.9366620000000001,10107.0,2087.0
1670840324,iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big ,12.0,10,Ralphy,pupper,,2017-02-04, 17:34:40,2.0,german shepherd,0.8061149999999999,19561.0,5069.0
2132164609,iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,12.0,10,Eli,,,2017-02-03, 23:04:02,1.0,collie,0.285555,15120.0,2917.0
-719917056,iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,13.0,10,Brownie,,,2017-02-03, 19:31:54,1.0,pembroke,0.32563800000000004,7289.0,906.0
1544970240,iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face ",12.0,10,Rizzy,,,2017-02-03, 01:16:53,1.0,golden retriever,0.352486,15451.0,2924.0
123092993,iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie ,13.0,10,Bo,,,2017-02-02, 17:00:17,4.0,great dane,0.8696809999999999,10320.0,2148.0
-2020208638,iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,12.0,10,Lucy,doggo,,2017-02-02, 01:01:21,1.0,golden retriever,0.6173890000000001,21041.0,4812.0
899039232,iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,13.0,10,Butter,doggo,,2017-02-01, 17:44:55,4.0,great pyrenees,0.858764,35316.0,9794.0
-1693040639,iPhone,"I was going to do 007/10, but the joke wasn't ",7.0,10,Leo,,,2017-02-01, 01:11:25,,,,5015.0,241.0
1842765826,iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life ,13.0,10,Frank,,,2017-02-01, 01:09:42,1.0,french bulldog,0.628119,9767.0,2271.0
630652929,iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,12.0,10,Tonks,doggo,,2017-01-31, 17:06:32,1.0,german shepherd,0.7418600000000001,17967.0,4053.0
202792960,iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 ,11.0,10,Moose,,,2017-01-31, 01:27:39,1.0,french bulldog,0.903048,12954.0,2524.0
-1160351743,iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW ",13.0,10,Lincoln,doggo,,2017-01-30, 23:05:46,2.0,labrador retriever,0.782058,0.0,137.0
-1160351743,iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW ",13.0,10,Lincoln,doggo,,2017-01-30, 23:05:46,2.0,labrador retriever,0.782058,4760.0,884.0
-1823072252,iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,13.0,10,Rory,,,2017-01-30, 17:10:04,,,,15275.0,3000.0
-409583616,iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer ,11.0,10,Logan,,,2017-01-30, 01:21:19,,,,10243.0,1796.0
-1357488128,iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,12.0,10,Dale,,,2017-01-29, 22:15:05,2.0,great pyrenees,0.8534069999999999,12462.0,2423.0
1331122176,iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly ,14.0,10,Rizzo,puppo,,2017-01-29, 02:44:34,1.0,rottweiler,0.681495,55723.0,17031.0
-501866496,iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,13.0,10,Arnie,,,2017-01-28, 01:04:51,1.0,pekinese,0.354823,17859.0,4384.0
-501866496,iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,13.0,10,Arnie,,,2017-01-28, 01:04:51,1.0,pekinese,0.354823,11789.0,3481.0
638984192,iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL ",12.0,10,Lucy,puppo,,2017-01-27, 17:04:02,2.0,eskimo dog,0.524454,6123.0,1210.0
-1659416576,iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,12.0,10,Pinot,,,2017-01-27, 00:24:48,1.0,border terrier,0.610499,14578.0,3390.0
-996798463,iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,13.0,10,Dallas,,,2017-01-26, 17:02:56,1.0,english setter,0.526488,10284.0,1708.0
525746176,iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk ,13.0,10,Doc,pupper,,2017-01-25, 18:38:36,1.0,pembroke,0.990793,11559.0,10273.0
1343635459,iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet ,11.0,10,Hero,,,2017-01-25, 16:45:05,,,,14708.0,3729.0
450318336,iPhone,"""I wish we were dogs"" 14/10 for @BadlandsNPS ",14.0,10,Rusty,,,2017-01-24, 22:44:42,,,,4724.0,581.0
169312256,iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,12.0,10,Frankie,,,2017-01-24, 17:04:50,1.0,schipperke,0.2340760000000001,10406.0,2635.0
194465792,iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,12.0,10,Reginald,,,2017-01-24, 01:08:40,1.0,cairn,0.203999,13657.0,2441.0
1092022272,iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,11.0,10,Balto,,,2017-01-23, 17:20:14,,,,12727.0,2537.0
1092022272,iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,11.0,10,Balto,,,2017-01-23, 17:20:14,,,,2535.0,652.0
1314324480,iPhone,,13.0,10,Riley,,,2017-01-23, 00:56:15,,,,688.0,22.0
357990406,iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,11.0,10,Mairi,,,2017-01-23, 00:13:17,,,,15380.0,3881.0
1708531712,iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,12.0,10,Finn,,,2017-01-22, 01:12:59,,,,16950.0,3340.0
1540812801,iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,13.0,10,Godi,puppo,,2017-01-21, 18:26:02,1.0,lakeland terrier,0.19601500000000002,128600.0,41823.0
-673951743,iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,12.0,10,Dave,,,2017-01-21, 17:31:20,1.0,malinois,0.332897,12937.0,2199.0
207056896,iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,12.0,10,Cali,,,2017-01-21, 01:02:48,1.0,cocker spaniel,0.6644869999999999,14481.0,2844.0
-1890123772,iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,13.0,10,Deacon,,,2017-01-20, 17:00:46,1.0,samoyed,0.41676899999999995,17737.0,6198.0
-1210707967,iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",14.0,10,Penny,pupper,,2017-01-20, 15:17:01,3.0,pomeranian,0.960199,27265.0,13802.0
-552136704,iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,11.0,10,Timmy,,,2017-01-20, 00:50:15,1.0,samoyed,0.585441,34230.0,9598.0
773103616,iPhone,This is Jimison. He was just called a good boy. 13/10 ,13.0,10,Chipson,,,2017-01-19, 01:04:45,1.0,golden retriever,0.26623800000000003,11072.0,2237.0
-661188608,iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,13.0,10,Oakley,doggo,,2017-01-18, 17:07:18,1.0,golden retriever,0.9800709999999999,8208.0,1614.0
798453764,iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,13.0,10,Dash,,,2017-01-18, 01:01:34,1.0,doberman,0.7635390000000001,7867.0,1700.0
-132677630,iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,14.0,10,Hercules,doggo,,2017-01-17, 17:21:47,1.0,irish setter,0.5054960000000001,11492.0,4181.0
-1068089344,iPhone,@imgur for a polar bear tho I'd s,13.0,10,Bear,,,2017-01-17, 00:33:26,,,,248.0,10.0
1503010816,iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,12.0,10,Scout,,,2017-01-17, 00:18:04,1.0,german shepherd,0.515933,8429.0,1893.0
1201016836,iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,11.0,10,Reggie,doggo,,2017-01-16, 21:32:06,1.0,pomeranian,0.85659,9395.0,2065.0
-745127936,iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,12.0,10,Jay,,,2017-01-16, 17:20:45,1.0,old english sheepdog,0.14802,12401.0,2211.0
-636030974,iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,13.0,10,Strider,,,2017-01-15, 21:49:15,2.0,golden retriever,0.8380120000000001,30880.0,9593.0
295047169,iPhone,The floofs have been released I repeat the floofs have been released. 84/70 ,84.0,70,Penny,,,2017-01-15, 17:52:40,2.0,west highland white terrier,0.872064,11982.0,3138.0
777396224,iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl ",14.0,10,Sophie,,,2017-01-14, 17:00:24,2.0,gordon setter,0.940724,3282.0,548.0
848699393,iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,12.0,10,Wesley,,,2017-01-14, 01:22:35,,,,19383.0,6110.0
-90767360,iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K ",13.0,10,Jeffrey,puppo,,2017-01-13, 17:00:21,1.0,american staffordshire terrier,0.9255049999999999,5211.0,1136.0
655761408,iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,11.0,10,Solomon,doggo,,2017-01-13, 15:08:56,,,,12669.0,4744.0
655761408,iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,11.0,10,Solomon,doggo,,2017-01-13, 15:08:56,,,,1963.0,555.0
240603139,iPhone,This is Howie. He just bloomed. 11/10 revolutionary af ,11.0,10,Huck,,,2017-01-13, 01:03:12,,,,13109.0,3022.0
1058492416,iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,13.0,10,O,,,2017-01-12, 16:54:26,1.0,cardigan,0.5479350000000001,9464.0,1941.0
-1424605183,iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,12.0,10,Sampson,,,2017-01-12, 00:55:47,3.0,rottweiler,0.909106,7081.0,1173.0
14057473,Twitter_Web_Client,"Some happy pupper news to share. 10/10 for everyone involved 
",10.0,10,Blue,pupper,,2017-01-11, 17:42:57,,,,2208.0,398.0
14041088,iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,12.0,10,Anakin,,,2017-01-11, 17:01:16,1.0,border terrier,0.4824520000000001,22576.0,6512.0
2035712002,iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,14.0,10,Tucker,doggo,,2017-01-11, 02:21:57,,,,44508.0,18547.0
1989611520,iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,14.0,10,Finley,doggo,,2017-01-11, 02:15:36,1.0,standard poodle,0.351308,85424.0,36024.0
1389789184,iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,13.0,10,Winnie,,,2017-01-10, 01:15:10,1.0,labrador retriever,0.38418800000000003,21975.0,7347.0
1658200065,iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,12.0,10,Heinrich,,,2017-01-10, 00:24:38,4.0,chihuahua,0.450722,9638.0,2459.0
-313065472,iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,11.0,10,Shakespeare,,,2017-01-09, 19:14:36,,,,10635.0,2380.0
-782831616,iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,12.0,10,Bungalo,,,2017-01-09, 00:53:55,1.0,miniature schnauzer,0.367368,10789.0,2190.0
903303172,iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,11.0,10,Chip,,,2017-01-08, 17:20:31,1.0,golden retriever,0.621931,12039.0,2478.0
1712721920,iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
",12.0,10,Grey,,,2017-01-08, 01:40:55,,,,4761.0,773.0
